87
100
108
7
5
7
6
8
5
8
6
7
15
8
15
9
15
6
16
10
16
5
17
5
18
11
17
11
18
8
19
6
20
10
20
7
21
8
21
9
21
8
22
5
25
5
26
6
25
6
26
7
25
7
26
4
27
3
29
4
29
8
27
8
29
9
29
5
39
5
40
6
39
6
40
48
30
48
31
49
30
49
31
59
28
59
29
61
29
59
33
59
34
61
33
62
30
62
31
62
32
63
30
63
31
63
32
66
33
67
32
67
33
67
34
68
31
68
35
69
33
70
30
70
36
71
30
71
36
72
31
72
35
73
32
73
33
73
34
82
32
82
33
83
32
83
33
7
43
7
44
8
43
8
44
7
53
8
53
9
53
6
54
10
54
11
55
5
55
5
56
11
56
8
57
6
58
10
58
7
59
8
59
9
59
8
60
5
63
5
64
6
63
6
64
7
63
7
64
4
65
8
65
3
67
4
67
8
67
9
67
5
77
5
78
6
77
6
78
